# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: non_newtonian_600K_6.5%_PEG_4.109kcP
"# Test RPMs (global fallback): [10.0, 12.0, 15.0]"
# Timestamp: 20260525_135520
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# Low-torque liquid-contact hunt: skip Z-rows when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped rows use <25% and SKIPPED metrics
# Viscosity prediction mode: Non-Newtonian
# Predicted Viscosity Results
"# Cell,Cell_Label,RPM,Viscosity_kCp,a,b,flow_index,n_points_used,fit_success"
"# 1,,10.0,29.929911226986576,12.845455462225997,-2.0352041839940846,1.8956256067461237,15,True"
"# 1,,12.0,34.974588920867554,15.010553184921697,-2.1740997088721943,1.9999998587299546,15,True"
"# 1,,15.0,8.950892868814936,3.8415849222381695,-1.2291079065405153,1.1701936933405053,15,True"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R_2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R_2_drag,R_2_cv,R_2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R_2_Drag,Hit_R_2_CV,Hit_R_2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,1,,-65.900,10.0,SKIPPED,<25%,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED
1,1,,-65.900,12.0,SKIPPED,<25%,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED
1,1,,-65.900,15.0,SKIPPED,<25%,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED
1,1,,-65.920,10.0,15.02,25.070,2.507000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.920,12.0,15.01,28.720,2.393333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.920,15.0,15.02,33.680,2.245333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.940,10.0,15.02,25.270,2.527000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.940,12.0,15.01,28.930,2.410833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.940,15.0,15.02,33.900,2.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.960,10.0,15.01,25.390,2.539000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.960,12.0,15.02,29.140,2.428333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.960,15.0,15.02,34.170,2.278000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.980,10.0,15.02,25.560,2.556000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.980,12.0,15.02,29.230,2.435833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-65.980,15.0,15.02,34.300,2.286667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.000,10.0,15.02,25.720,2.572000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.000,12.0,15.01,29.430,2.452500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.000,15.0,15.01,34.460,2.297333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.020,10.0,15.02,26.120,2.612000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.020,12.0,15.01,29.870,2.489167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.020,15.0,15.01,35.000,2.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.040,10.0,15.02,26.610,2.661000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.040,12.0,15.02,30.420,2.535000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.040,15.0,15.01,35.580,2.372000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,,-66.060,10.0,15.02,27.030,2.703000,0.000000,0.975923,-1.915000,-17.500000,-17.500000,-3.380229,0.000000,0.975923,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,,-66.060,12.0,15.02,30.890,2.574167,0.000000,0.978678,-1.795833,-16.666667,-16.666667,-1.381041,0.000000,0.978678,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,,-66.060,15.0,15.04,36.130,2.408667,0.000000,0.971975,-1.593333,-5.000000,-5.000000,0.264608,0.000000,0.971975,0.000000,0.000000,False,False,False,True,False,False,3,0.200000,False,hit_r2_drag (R^2=0.9720)
1,1,,-66.080,10.0,15.02,27.480,2.748000,0.986920,0.999292,-2.215000,7.500000,7.500000,-3.385708,-750.000000,0.999292,0.986920,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,,-66.080,12.0,15.02,31.430,2.619167,0.987099,0.998874,-2.091667,14.583333,14.583333,-4.429136,-739.583333,0.998874,0.987099,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,,-66.080,15.0,15.02,36.730,2.448667,0.991065,0.999717,-1.890000,8.333333,8.333333,-3.728351,-741.666667,0.999717,0.991065,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,,-66.100,10.0,15.02,27.950,2.795000,0.904465,0.999518,-2.265000,5.000000,5.000000,-6.289074,-125.000000,0.999518,0.904465,0.819672,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9045); hit_r2_slope (R^2=0.8197)
1,1,,-66.100,12.0,15.02,31.930,2.660833,0.911065,0.999548,-2.137500,-8.333333,-8.333333,-6.706918,-114.583333,0.999548,0.911065,0.815635,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9111); hit_r2_slope (R^2=0.8156)
1,1,,-66.100,15.0,15.02,37.320,2.488000,0.924445,0.999800,-1.930000,-1.666667,-1.666667,-7.224884,-100.000000,0.999800,0.924445,0.808426,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9244); hit_r2_slope (R^2=0.8084)
1,1,,-66.120,10.0,15.07,28.510,2.851000,0.819144,0.996921,-2.360000,22.500000,22.500000,1.162092,-237.500000,0.996921,0.819144,0.824536,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8191); hit_r2_slope (R^2=0.8245)
1,1,,-66.120,12.0,15.03,32.550,2.712500,0.788286,0.997826,-2.208333,25.000000,25.000000,0.668333,-177.083333,0.997826,0.788286,0.853422,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.7883); hit_r2_slope (R^2=0.8534)
1,1,,-66.120,15.0,15.02,38.000,2.533333,0.809017,0.998630,-2.010000,15.000000,15.000000,1.138709,-200.000000,0.998630,0.809017,0.816667,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8090); hit_r2_slope (R^2=0.8167)
1,1,,-66.140,10.0,15.02,28.990,2.899000,0.827152,0.998602,-2.475000,-20.000000,-20.000000,0.332307,-287.500000,0.998602,0.827152,0.879685,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8272); hit_r2_slope (R^2=0.8797)
1,1,,-66.140,12.0,15.02,33.100,2.758333,0.766235,0.998945,-2.308333,-14.583333,-14.583333,0.659159,-250.000000,0.998945,0.766235,0.864286,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.7662); hit_r2_slope (R^2=0.8643)
1,1,,-66.140,15.0,15.02,38.620,2.574667,0.759002,0.999399,-2.083333,-10.000000,-10.000000,-0.302586,-183.333333,0.999399,0.759002,0.896588,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.7590); hit_r2_slope (R^2=0.8966)
1,1,,-66.160,10.0,15.01,29.480,2.948000,0.925594,0.999323,-2.520000,2.500000,2.500000,-1.804871,-112.500000,0.999323,0.925594,0.874827,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9256); hit_r2_slope (R^2=0.8748)
1,1,,-66.160,12.0,15.02,33.680,2.806667,0.945695,0.999195,-2.362500,6.250000,6.250000,-1.267229,-135.416667,0.999195,0.945695,0.892565,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9457); hit_r2_slope (R^2=0.8926)
1,1,,-66.160,15.0,15.02,39.300,2.620000,0.971159,0.999479,-2.146667,10.000000,10.000000,-0.337021,-158.333333,0.999479,0.971159,0.898339,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9712); hit_r2_slope (R^2=0.8983)
1,1,,-66.180,10.0,15.02,29.990,2.999000,0.552287,0.999346,-2.525000,5.000000,5.000000,-0.981628,-12.500000,0.999346,0.552287,0.799430,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.5523); hit_r2_slope (R^2=0.7994)
1,1,,-66.180,12.0,15.02,34.250,2.854167,0.867569,0.999703,-2.404167,-2.083333,-2.083333,-0.352009,-104.166667,0.999703,0.867569,0.899948,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8676); hit_r2_slope (R^2=0.8999)
1,1,,-66.180,15.0,15.02,39.910,2.660667,0.774646,0.999676,-2.160000,-11.666667,-11.666667,-1.405441,-33.333333,0.999676,0.774646,0.833662,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.7746); hit_r2_slope (R^2=0.8337)
1,1,,-66.200,10.0,15.04,30.410,3.041000,0.307767,0.999167,-2.400000,-22.500000,-22.500000,-3.060445,312.500000,0.999167,0.307767,0.459061,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.3078); hit_r2_slope (R^2=0.4591)
1,1,,-66.200,12.0,15.03,34.760,2.896667,0.048249,0.999552,-2.320833,-12.500000,-12.500000,-3.135039,208.333333,0.999552,0.048249,0.035714,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.0482); hit_r2_slope (R^2=0.0357)
1,1,,-66.200,15.0,15.04,40.530,2.702000,0.051930,0.999695,-2.116667,1.666667,1.666667,-1.514208,108.333333,0.999695,0.051930,0.173759,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.0519); hit_r2_slope (R^2=0.1738)
1,1,,-66.220,10.0,15.02,30.980,3.098000,0.814309,0.998430,-2.455000,37.500000,37.500000,4.393237,-137.500000,0.998430,0.814309,0.448149,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8143); hit_r2_slope (R^2=0.4481)
1,1,,-66.220,12.0,15.02,35.420,2.951667,0.616246,0.998706,-2.383333,31.250000,31.250000,3.725762,-156.250000,0.998706,0.616246,0.214286,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.6162); hit_r2_slope (R^2=0.2143)
1,1,,-66.220,15.0,15.02,41.260,2.750667,0.599059,0.999031,-2.170000,18.333333,18.333333,2.643293,-133.333333,0.999031,0.599059,0.020315,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.5991); hit_r2_slope (R^2=0.0203)
1,1,,-66.240,10.0,15.02,31.560,3.156000,0.436776,0.996592,-2.575000,2.500000,2.500000,1.493212,-300.000000,0.996592,0.436776,0.802863,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.4368); hit_r2_slope (R^2=0.8029)
1,1,,-66.240,12.0,15.03,36.050,3.004167,0.395164,0.997866,-2.462500,-6.250000,-6.250000,0.360594,-197.916667,0.997866,0.395164,0.875572,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.3952); hit_r2_slope (R^2=0.8756)
1,1,,-66.240,15.0,15.04,42.020,2.801333,0.175540,0.997294,-2.263333,5.000000,5.000000,1.022254,-233.333333,0.997294,0.175540,0.836634,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.1755); hit_r2_slope (R^2=0.8366)
1,1,,-66.260,10.0,15.03,32.220,3.222000,0.177684,0.994228,-2.805000,20.000000,20.000000,2.405901,-575.000000,0.994228,0.177684,0.823213,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.1777); hit_r2_slope (R^2=0.8232)
1,1,,-66.260,12.0,15.02,36.810,3.067500,0.204128,0.995766,-2.670833,27.083333,27.083333,3.044051,-520.833333,0.995766,0.204128,0.771922,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.2041); hit_r2_slope (R^2=0.7719)
1,1,,-66.260,15.0,15.02,42.850,2.856667,0.427849,0.997277,-2.456667,11.666667,11.666667,2.428509,-483.333333,0.997277,0.427849,0.811162,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.4278); hit_r2_slope (R^2=0.8112)
1,1,,-66.280,10.0,15.01,32.810,3.281000,0.917771,0.999354,-3.020000,-17.500000,-17.500000,-0.761991,-537.500000,0.999354,0.917771,0.895872,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9178); hit_r2_slope (R^2=0.8959)
1,1,,-66.280,12.0,15.02,37.420,3.118333,0.913025,0.999053,-2.795833,-31.250000,-31.250000,-2.286612,-312.500000,0.999053,0.913025,0.896341,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9130); hit_r2_slope (R^2=0.8963)
1,1,,-66.280,15.0,15.01,43.560,2.904000,0.927114,0.999476,-2.550000,-20.000000,-20.000000,-2.762991,-233.333333,0.999476,0.927114,0.887108,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9271); hit_r2_slope (R^2=0.8871)
1,1,,-66.300,10.0,15.01,33.420,3.342000,0.925153,0.999683,-3.065000,5.000000,5.000000,-3.793904,-112.500000,0.999683,0.925153,0.833295,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.9252); hit_r2_slope (R^2=0.8333)
1,1,,-66.300,12.0,15.02,38.090,3.174167,0.799746,0.999053,-2.795833,12.500000,12.500000,-2.902964,0.000000,0.999053,0.799746,0.750000,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.7997); hit_r2_slope (R^2=0.7500)
1,1,,-66.300,15.0,15.01,44.350,2.956667,0.838989,0.999591,-2.573333,13.333333,13.333333,-1.764100,-58.333333,0.999591,0.838989,0.844828,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8390); hit_r2_slope (R^2=0.8448)
1,1,,-66.320,10.0,15.02,34.170,3.417000,0.868438,0.998237,-3.210000,35.000000,35.000000,2.151616,-362.500000,0.998237,0.868438,0.738149,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8684); hit_r2_slope (R^2=0.7381)
