# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: 980carbo_0.2%
# Test RPMs (global fallback): [0.8]
# Timestamp: 20260626_092030
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
"# Low-torque liquid-contact hunt: per RPM at each Z, skip RPM when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped RPM rows use <25% and SKIPPED metrics"
# Viscosity prediction mode: off

# Cell termination methods: {1: 'hit_detected'}
row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,Hit_Detected
1,1,,-66.040,3.0,15.03,65.140,21.713333,False
1,1,,-66.040,3.6,15.03,69.000,19.166667,False
1,1,,-66.040,4.2,15.02,72.020,17.147619,False
1,1,,-66.040,4.8,15.02,74.470,15.514583,False
1,1,,-66.040,5.4,15.03,76.650,14.194444,False
1,1,,-66.040,6.0,15.03,78.600,13.100000,False
1,1,,-66.040,6.6,15.03,80.240,12.157576,False
1,1,,-66.040,7.2,15.03,81.760,11.355556,False
1,1,,-66.060,1.8,15.02,54.810,30.450000,False
1,1,,-66.060,2.4,15.03,60.830,25.345833,False
1,1,,-66.060,3.0,15.03,65.630,21.876667,False
1,1,,-66.060,3.6,15.02,69.460,19.294444,False
1,1,,-66.060,4.2,15.02,72.510,17.264286,False
1,1,,-66.060,4.8,15.02,75.000,15.625000,False
1,1,,-66.060,5.4,15.02,77.140,14.285185,False
1,1,,-66.060,6.0,15.02,78.930,13.155000,False
1,1,,-66.060,6.6,15.02,80.650,12.219697,False
1,1,,-66.060,7.2,15.03,82.330,11.434722,False
1,1,,-66.080,1.8,15.03,55.010,30.561111,False
1,1,,-66.080,2.4,15.02,61.290,25.537500,False
1,1,,-66.080,3.0,15.03,66.160,22.053333,False
1,1,,-66.080,3.6,15.07,69.970,19.436111,False
1,1,,-66.080,4.2,15.00,72.840,17.342857,False
1,1,,-66.080,4.8,15.07,75.290,15.685417,False
1,1,,-66.080,5.4,15.07,77.280,14.311111,False
1,1,,-66.080,6.0,15.08,79.050,13.175000,False
1,1,,-66.080,6.6,15.03,80.700,12.227273,False
1,1,,-66.080,7.2,15.03,82.100,11.402778,False
1,1,,-66.100,1.8,15.02,55.260,30.700000,False
1,1,,-66.100,2.4,15.02,61.280,25.533333,False
1,1,,-66.100,3.0,15.02,65.960,21.986667,False
1,1,,-66.100,3.6,15.03,69.860,19.405556,False
1,1,,-66.100,4.2,15.02,72.960,17.371429,False
1,1,,-66.100,4.8,15.02,75.260,15.679167,False
1,1,,-66.100,5.4,15.02,77.440,14.340741,False
1,1,,-66.100,6.0,15.02,79.120,13.186667,False
1,1,,-66.100,6.6,15.02,80.620,12.215152,False
1,1,,-66.100,7.2,15.03,81.990,11.387500,False
1,1,,-66.120,1.8,15.03,55.310,30.727778,False
1,1,,-66.120,2.4,15.02,61.170,25.487500,False
1,1,,-66.120,3.0,15.03,66.050,22.016667,False
1,1,,-66.120,3.6,15.03,69.800,19.388889,False
1,1,,-66.120,4.2,15.02,72.810,17.335714,False
1,1,,-66.120,4.8,15.01,75.290,15.685417,False
1,1,,-66.120,5.4,15.04,77.340,14.322222,False
1,1,,-66.120,6.0,15.02,79.020,13.170000,False
1,1,,-66.120,6.6,15.02,80.620,12.215152,False
1,1,,-66.120,7.2,15.02,81.970,11.384722,False
1,1,,-66.140,1.8,15.04,55.120,30.622222,False
1,1,,-66.140,2.4,15.02,61.240,25.516667,False
1,1,,-66.140,3.0,15.02,66.170,22.056667,False
1,1,,-66.140,3.6,15.03,69.730,19.369444,False
1,1,,-66.140,4.2,15.02,72.570,17.278571,False
1,1,,-66.140,4.8,15.02,75.140,15.654167,False
1,1,,-66.140,5.4,15.02,77.130,14.283333,False
1,1,,-66.140,6.0,15.03,79.080,13.180000,False
1,1,,-66.140,6.6,15.03,80.700,12.227273,False
1,1,,-66.140,7.2,15.02,82.090,11.401389,False
1,1,,-66.160,1.8,15.02,55.250,30.694444,False
1,1,,-66.160,2.4,15.03,61.350,25.562500,False
1,1,,-66.160,3.0,15.02,66.020,22.006667,False
1,1,,-66.160,3.6,15.02,69.680,19.355556,False
1,1,,-66.160,4.2,15.02,72.630,17.292857,False
1,1,,-66.160,4.8,15.02,75.020,15.629167,False
1,1,,-66.160,5.4,15.03,77.220,14.300000,False
1,1,,-66.160,6.0,15.02,79.160,13.193333,False
1,1,,-66.160,6.6,15.03,80.760,12.236364,False
1,1,,-66.160,7.2,15.03,82.100,11.402778,False
1,1,,-66.180,1.8,15.02,55.410,30.783333,False
1,1,,-66.180,2.4,15.02,61.450,25.604167,False
1,1,,-66.180,3.0,15.02,66.140,22.046667,False
1,1,,-66.180,3.6,15.03,69.870,19.408333,False
1,1,,-66.180,4.2,15.02,72.780,17.328571,False
1,1,,-66.180,4.8,15.01,75.170,15.660417,False
1,1,,-66.180,5.4,15.03,77.330,14.320370,False
1,1,,-66.180,6.0,15.02,79.150,13.191667,False
1,1,,-66.180,6.6,15.07,80.760,12.236364,False
1,1,,-66.180,7.2,15.02,82.200,11.416667,False
1,1,,-66.200,1.8,15.03,55.540,30.855556,False
1,1,,-66.200,2.4,15.02,61.510,25.629167,False
1,1,,-66.200,3.0,15.02,66.300,22.100000,False
1,1,,-66.200,3.6,15.03,69.980,19.438889,False
1,1,,-66.200,4.2,15.02,72.850,17.345238,False
1,1,,-66.200,4.8,15.03,75.230,15.672917,False
1,1,,-66.200,5.4,15.02,77.390,14.331481,False
1,1,,-66.200,6.0,15.03,79.120,13.186667,False
1,1,,-66.200,6.6,15.02,80.760,12.236364,False
1,1,,-66.200,7.2,15.03,82.200,11.416667,False
1,1,,-66.220,1.8,15.03,55.540,30.855556,False
1,1,,-66.220,2.4,15.02,61.480,25.616667,False
1,1,,-66.220,3.0,15.02,66.330,22.110000,False
1,1,,-66.220,3.6,15.02,69.960,19.433333,False
1,1,,-66.220,4.2,15.02,72.820,17.338095,False
1,1,,-66.220,4.8,15.02,75.170,15.660417,False
1,1,,-66.220,5.4,15.02,77.240,14.303704,False
1,1,,-66.220,6.0,15.03,79.070,13.178333,False
1,1,,-66.220,6.6,15.04,80.670,12.222727,False
1,1,,-66.220,7.2,15.03,82.110,11.404167,False
1,1,,-66.240,1.8,15.02,55.420,30.788889,False
1,1,,-66.240,2.4,15.04,61.510,25.629167,False
1,1,,-66.240,3.0,15.03,66.230,22.076667,False
1,1,,-66.240,3.6,15.02,69.740,19.372222,False
1,1,,-66.240,4.2,15.02,72.610,17.288095,False
1,1,,-66.240,4.8,15.03,75.180,15.662500,False
1,1,,-66.240,5.4,15.04,77.140,14.285185,False
1,1,,-66.240,6.0,15.03,79.030,13.171667,False
1,1,,-66.240,6.6,15.02,80.760,12.236364,False
1,1,,-66.240,7.2,15.01,82.110,11.404167,False
1,1,,-66.260,1.8,15.03,55.370,30.761111,False
1,1,,-66.260,2.4,15.02,61.430,25.595833,False
1,1,,-66.260,3.0,15.02,66.060,22.020000,False
1,1,,-66.260,3.6,15.01,69.570,19.325000,False
1,1,,-66.260,4.2,15.02,72.540,17.271429,False
1,1,,-66.260,4.8,15.02,74.960,15.616667,False
1,1,,-66.260,5.4,15.02,77.150,14.287037,False
1,1,,-66.260,6.0,15.03,79.220,13.203333,False
1,1,,-66.260,6.6,15.03,80.800,12.242424,False
1,1,,-66.260,7.2,15.02,82.160,11.411111,False
1,1,,-66.280,1.8,15.03,55.490,30.827778,False
1,1,,-66.280,2.4,15.03,61.470,25.612500,False
1,1,,-66.280,3.0,15.02,66.110,22.036667,False
1,1,,-66.280,3.6,15.02,69.750,19.375000,False
1,1,,-66.280,4.2,15.04,72.610,17.288095,False
1,1,,-66.280,4.8,15.04,75.040,15.633333,False
1,1,,-66.280,5.4,15.02,77.270,14.309259,False
1,1,,-66.280,6.0,15.02,79.150,13.191667,False
1,1,,-66.280,6.6,15.02,80.750,12.234848,False
1,1,,-66.280,7.2,15.02,82.160,11.411111,False
1,1,,-66.300,1.8,15.04,55.450,30.805556,False
1,1,,-66.300,2.4,15.02,61.600,25.666667,False
1,1,,-66.300,3.0,15.02,66.330,22.110000,False
1,1,,-66.300,3.6,15.02,69.870,19.408333,False
1,1,,-66.300,4.2,15.02,72.740,17.319048,False
1,1,,-66.300,4.8,15.02,75.010,15.627083,False
1,1,,-66.300,5.4,15.02,77.310,14.316667,False
1,1,,-66.300,6.0,15.02,79.030,13.171667,False
1,1,,-66.300,6.6,15.02,80.550,12.204545,False
1,1,,-66.300,7.2,15.03,82.000,11.388889,False
1,1,,-66.320,1.8,35.05,60.650,33.694444,True
1,1,,-66.320,2.4,35.06,64.070,26.695833,True
1,1,,-66.320,3.0,35.07,69.610,23.203333,True
1,1,,-66.320,3.6,35.05,75.790,21.052778,True
1,1,,-66.320,4.2,35.04,79.060,18.823810,True
1,1,,-66.320,4.8,35.04,77.860,16.220833,True
1,1,,-66.320,5.4,35.05,83.160,15.400000,True
1,1,,-66.320,6.0,35.03,84.660,14.110000,True
1,1,,-66.320,6.6,35.06,85.770,12.995455,True
1,1,,-66.320,7.2,35.07,86.980,12.080556,True
1,1,,-66.340,1.8,35.04,58.110,32.283333,True
1,1,,-66.340,2.4,35.05,69.310,28.879167,True
1,1,,-66.340,3.0,35.05,73.210,24.403333,True
1,1,,-66.340,3.6,35.05,72.640,20.177778,True
1,1,,-66.340,4.2,35.05,73.930,17.602381,True
1,1,,-66.340,4.8,35.04,83.440,17.383333,True
1,1,,-66.340,5.4,35.02,78.300,14.500000,True
1,1,,-66.340,6.0,35.04,83.470,13.911667,True
1,1,,-66.340,6.6,35.05,87.660,13.281818,True
1,1,,-66.340,7.2,35.05,88.750,12.326389,True
1,1,,-66.360,1.8,35.04,58.130,32.294444,False
1,1,,-66.360,2.4,35.05,70.620,29.425000,True
1,1,,-66.360,3.0,35.05,73.700,24.566667,True
1,1,,-66.360,3.6,35.05,73.310,20.363889,True
1,1,,-66.360,4.2,35.04,73.770,17.564286,True
1,1,,-66.360,4.8,35.05,85.540,17.820833,True
1,1,,-66.360,5.4,35.05,78.340,14.507407,True
1,1,,-66.360,6.0,35.06,85.980,14.330000,True
1,1,,-66.360,6.6,35.06,84.210,12.759091,True
1,1,,-66.360,7.2,35.05,86.160,11.966667,True
