# Dynamic Analysis - Mode: CUSTOM (PARTIAL RESULTS)
# Experiment Name: custom_20260526_123656
# Test RPMs (global fallback): [0.8]
"# Per-cell RPM overrides: {7: [2.1], 8: [0.8], 9: [3.1], 10: [0.8], 11: [0.6], 12: [0.8], 13: [1.4], 14: [0.5], 15: [0.4]}"
"# Per-cell sample labels: {7: '20sdl_24.38', 8: '35sdl_63.13', 9: '30b_31.87', 10: '40sdl_62.63', 11: '50sdl_79.7', 12: '60b_69.08', 13: '60s_36.92', 14: '70sdl_94.26', 15: '100sig_124'}"
# Timestamp: 20260526_123656
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
"# Completed cells: [7, 8, 9, 10]"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# Low-torque liquid-contact hunt: skip Z-rows when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped rows use <25% and SKIPPED metrics
# WARNING: Experiment was terminated early - these are partial results
# Viscosity prediction mode: Newtonian
# Predicted Viscosity Results
"# Cell,Cell_Label,RPM,Viscosity_kCp,a,b,flow_index,n_points_used,fit_success"
"# 7,20sdl_24.38,2.1,28.438858580832004,12.205518704219743,-0.5126162067090682,1.0,13,True"
"# 8,35sdl_63.13,0.8,79.83291463449288,34.26305349119866,-0.5688078893294297,1.0,13,True"
"# 9,30b_31.87,3.1,30.332731355419416,13.018339637519063,-0.4486704507798129,1.0,10,True"
"# 10,40sdl_62.63,0.8,90.06392949840333,38.65404699502289,-0.3951764716565663,1.0,12,True"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R_2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R_2_drag,R_2_cv,R_2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R_2_Drag,Hit_R_2_CV,Hit_R_2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
2,7,20sdl_24.38,-65.820,2.1,25.07,29.750,14.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,6,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.820,2.1,30.03,29.750,14.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,6,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.840,2.1,5.01,30.460,14.504762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.840,2.1,10.06,30.840,14.685714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.840,2.1,15.02,30.950,14.738095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.840,2.1,20.07,31.070,14.795238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.860,2.1,5.01,31.920,15.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.860,2.1,10.07,32.220,15.342857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.860,2.1,15.02,32.260,15.361905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.880,2.1,5.01,32.940,15.685714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.880,2.1,10.07,33.540,15.971429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.880,2.1,15.02,33.630,16.014286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.880,2.1,20.07,33.600,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.900,2.1,5.01,34.070,16.223810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.900,2.1,10.07,34.680,16.514286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.900,2.1,15.02,34.750,16.547619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.900,2.1,20.08,34.860,16.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.920,2.1,5.01,35.150,16.738095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.920,2.1,10.07,35.820,17.057143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.920,2.1,15.03,35.850,17.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.920,2.1,20.08,35.890,17.090476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.940,2.1,5.01,36.280,17.276190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.940,2.1,10.07,37.040,17.638095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.940,2.1,15.03,37.060,17.647619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.940,2.1,20.09,37.070,17.652381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
2,7,20sdl_24.38,-65.960,2.1,5.01,37.250,17.738095,0.000000,0.999313,-27.357143,-11.904762,-11.904762,-0.464266,0.000000,0.999313,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,
2,7,20sdl_24.38,-65.960,2.1,10.06,38.220,18.200000,0.000000,0.999313,-27.357143,-11.904762,-11.904762,-0.464266,0.000000,0.999313,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,
2,7,20sdl_24.38,-65.960,2.1,15.02,38.250,18.214286,0.000000,0.999313,-27.357143,-11.904762,-11.904762,-0.464266,0.000000,0.999313,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,
2,7,20sdl_24.38,-65.960,2.1,20.07,38.240,18.209524,0.000000,0.999313,-27.357143,-11.904762,-11.904762,-0.464266,0.000000,0.999313,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,
2,7,20sdl_24.38,-65.980,2.1,5.01,38.320,18.247619,0.959025,0.998649,-27.785714,130.952381,130.952381,6.405202,-1071.428571,0.998649,0.959025,0.000000,False,False,False,False,True,False,4,0.200000,False,hit_r2_cv (R^2=0.9590)
2,7,20sdl_24.38,-65.980,2.1,10.07,39.340,18.733333,0.959025,0.998649,-27.785714,130.952381,130.952381,6.405202,-1071.428571,0.998649,0.959025,0.000000,False,False,False,False,True,False,4,0.200000,False,hit_r2_cv (R^2=0.9590)
2,7,20sdl_24.38,-65.980,2.1,15.02,39.490,18.804762,0.959025,0.998649,-27.785714,130.952381,130.952381,6.405202,-1071.428571,0.998649,0.959025,0.000000,False,False,False,False,True,False,4,0.200000,False,hit_r2_cv (R^2=0.9590)
2,7,20sdl_24.38,-65.980,2.1,20.08,39.520,18.819048,0.959025,0.998649,-27.785714,130.952381,130.952381,6.405202,-1071.428571,0.998649,0.959025,0.000000,False,False,False,False,True,False,4,0.200000,False,hit_r2_cv (R^2=0.9590)
2,7,20sdl_24.38,-66.000,2.1,5.01,39.290,18.709524,0.866030,0.999742,-28.547619,-166.666667,-166.666667,1.381467,-1904.761905,0.999742,0.866030,0.834372,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.8660); hit_r2_slope (R^2=0.8344)
2,7,20sdl_24.38,-66.000,2.1,10.06,40.500,19.285714,0.866030,0.999742,-28.547619,-166.666667,-166.666667,1.381467,-1904.761905,0.999742,0.866030,0.834372,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.8660); hit_r2_slope (R^2=0.8344)
2,7,20sdl_24.38,-66.000,2.1,15.02,40.630,19.347619,0.866030,0.999742,-28.547619,-166.666667,-166.666667,1.381467,-1904.761905,0.999742,0.866030,0.834372,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.8660); hit_r2_slope (R^2=0.8344)
2,7,20sdl_24.38,-66.000,2.1,20.08,40.660,19.361905,0.866030,0.999742,-28.547619,-166.666667,-166.666667,1.381467,-1904.761905,0.999742,0.866030,0.834372,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.8660); hit_r2_slope (R^2=0.8344)
2,7,20sdl_24.38,-66.020,2.1,5.01,40.650,19.357143,0.727842,0.999427,-29.238095,238.095238,238.095238,-0.339368,-1726.190476,0.999427,0.727842,0.896974,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.7278); hit_r2_slope (R^2=0.8970)
2,7,20sdl_24.38,-66.020,2.1,10.07,41.820,19.914286,0.727842,0.999427,-29.238095,238.095238,238.095238,-0.339368,-1726.190476,0.999427,0.727842,0.896974,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.7278); hit_r2_slope (R^2=0.8970)
2,7,20sdl_24.38,-66.020,2.1,15.02,41.990,19.995238,0.727842,0.999427,-29.238095,238.095238,238.095238,-0.339368,-1726.190476,0.999427,0.727842,0.896974,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.7278); hit_r2_slope (R^2=0.8970)
2,7,20sdl_24.38,-66.020,2.1,20.08,42.000,20.000000,0.727842,0.999427,-29.238095,238.095238,238.095238,-0.339368,-1726.190476,0.999427,0.727842,0.896974,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.7278); hit_r2_slope (R^2=0.8970)
2,7,20sdl_24.38,-66.040,2.1,5.01,41.730,19.871429,0.798209,0.999101,-30.238095,11.904762,11.904762,1.087491,-2500.000000,0.999101,0.798209,0.861347,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.7982); hit_r2_slope (R^2=0.8613)
2,7,20sdl_24.38,-66.040,2.1,10.06,43.200,20.571429,0.798209,0.999101,-30.238095,11.904762,11.904762,1.087491,-2500.000000,0.999101,0.798209,0.861347,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.7982); hit_r2_slope (R^2=0.8613)
2,7,20sdl_24.38,-66.040,2.1,15.02,43.370,20.652381,0.798209,0.999101,-30.238095,11.904762,11.904762,1.087491,-2500.000000,0.999101,0.798209,0.861347,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.7982); hit_r2_slope (R^2=0.8613)
2,7,20sdl_24.38,-66.040,2.1,20.07,43.350,20.642857,0.798209,0.999101,-30.238095,11.904762,11.904762,1.087491,-2500.000000,0.999101,0.798209,0.861347,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.7982); hit_r2_slope (R^2=0.8613)
2,7,20sdl_24.38,-66.060,2.1,5.02,43.000,20.476190,0.113926,0.997541,-31.880952,202.380952,202.380952,2.140415,-4107.142857,0.997541,0.113926,0.845415,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.1139); hit_r2_slope (R^2=0.8454)
2,7,20sdl_24.38,-66.060,2.1,10.07,44.610,21.242857,0.113926,0.997541,-31.880952,202.380952,202.380952,2.140415,-4107.142857,0.997541,0.113926,0.845415,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.1139); hit_r2_slope (R^2=0.8454)
2,7,20sdl_24.38,-66.060,2.1,15.03,44.870,21.366667,0.113926,0.997541,-31.880952,202.380952,202.380952,2.140415,-4107.142857,0.997541,0.113926,0.845415,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.1139); hit_r2_slope (R^2=0.8454)
2,7,20sdl_24.38,-66.060,2.1,20.08,44.870,21.366667,0.113926,0.997541,-31.880952,202.380952,202.380952,2.140415,-4107.142857,0.997541,0.113926,0.845415,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.1139); hit_r2_slope (R^2=0.8454)
2,7,20sdl_24.38,-66.080,2.1,5.01,44.200,21.047619,0.676681,0.998948,-34.119048,0.000000,0.000000,1.599159,-5595.238095,0.998948,0.676681,0.868214,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.6767); hit_r2_slope (R^2=0.8682)
2,7,20sdl_24.38,-66.080,2.1,10.07,46.080,21.942857,0.676681,0.998948,-34.119048,0.000000,0.000000,1.599159,-5595.238095,0.998948,0.676681,0.868214,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.6767); hit_r2_slope (R^2=0.8682)
2,7,20sdl_24.38,-66.080,2.1,15.03,46.340,22.066667,0.676681,0.998948,-34.119048,0.000000,0.000000,1.599159,-5595.238095,0.998948,0.676681,0.868214,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.6767); hit_r2_slope (R^2=0.8682)
2,7,20sdl_24.38,-66.080,2.1,20.08,46.390,22.090476,0.676681,0.998948,-34.119048,0.000000,0.000000,1.599159,-5595.238095,0.998948,0.676681,0.868214,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.6767); hit_r2_slope (R^2=0.8682)
2,7,20sdl_24.38,-66.100,2.1,5.01,45.810,21.814286,0.936427,0.998584,-36.142857,190.476190,190.476190,-1.147896,-5059.523810,0.998584,0.936427,0.897046,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.9364); hit_r2_slope (R^2=0.8970)
2,7,20sdl_24.38,-66.100,2.1,10.06,47.700,22.714286,0.936427,0.998584,-36.142857,190.476190,190.476190,-1.147896,-5059.523810,0.998584,0.936427,0.897046,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.9364); hit_r2_slope (R^2=0.8970)
2,7,20sdl_24.38,-66.100,2.1,15.02,48.030,22.871429,0.936427,0.998584,-36.142857,190.476190,190.476190,-1.147896,-5059.523810,0.998584,0.936427,0.897046,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.9364); hit_r2_slope (R^2=0.8970)
2,7,20sdl_24.38,-66.100,2.1,20.08,48.070,22.890476,0.936427,0.998584,-36.142857,190.476190,190.476190,-1.147896,-5059.523810,0.998584,0.936427,0.897046,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.9364); hit_r2_slope (R^2=0.8970)
2,7,20sdl_24.38,-66.120,2.1,5.01,47.230,22.490476,0.987279,0.999391,-38.000000,-23.809524,-23.809524,-0.953011,-4642.857143,0.999391,0.987279,0.896551,False,False,False,False,False,True,4,0.200000,False,hit_r2_slope (R^2=0.8966)
2,7,20sdl_24.38,-66.120,2.1,10.07,49.430,23.538095,0.987279,0.999391,-38.000000,-23.809524,-23.809524,-0.953011,-4642.857143,0.999391,0.987279,0.896551,False,False,False,False,False,True,4,0.200000,False,hit_r2_slope (R^2=0.8966)
2,7,20sdl_24.38,-66.120,2.1,15.02,49.620,23.628571,0.987279,0.999391,-38.000000,-23.809524,-23.809524,-0.953011,-4642.857143,0.999391,0.987279,0.896551,False,False,False,False,False,True,4,0.200000,False,hit_r2_slope (R^2=0.8966)
2,7,20sdl_24.38,-66.120,2.1,20.08,49.730,23.680952,0.987279,0.999391,-38.000000,-23.809524,-23.809524,-0.953011,-4642.857143,0.999391,0.987279,0.896551,False,False,False,False,False,True,4,0.200000,False,hit_r2_slope (R^2=0.8966)
2,7,20sdl_24.38,-66.140,2.1,5.01,48.760,23.219048,0.978774,0.998586,-40.095238,273.809524,273.809524,0.430051,-5238.095238,0.998586,0.978774,0.885333,False,False,False,False,False,True,4,0.200000,False,hit_r2_slope (R^2=0.8853)
2,7,20sdl_24.38,-66.140,2.1,10.06,51.270,24.414286,0.978774,0.998586,-40.095238,273.809524,273.809524,0.430051,-5238.095238,0.998586,0.978774,0.885333,False,False,False,False,False,True,4,0.200000,False,hit_r2_slope (R^2=0.8853)
2,7,20sdl_24.38,-66.140,2.1,15.02,51.620,24.580952,0.978774,0.998586,-40.095238,273.809524,273.809524,0.430051,-5238.095238,0.998586,0.978774,0.885333,False,False,False,False,False,True,4,0.200000,False,hit_r2_slope (R^2=0.8853)
2,7,20sdl_24.38,-66.140,2.1,20.08,51.620,24.580952,0.978774,0.998586,-40.095238,273.809524,273.809524,0.430051,-5238.095238,0.998586,0.978774,0.885333,False,False,False,False,False,True,4,0.200000,False,hit_r2_slope (R^2=0.8853)
2,7,20sdl_24.38,-66.160,2.1,5.01,50.240,23.923810,0.968848,0.997724,-43.166667,202.380952,202.380952,2.488759,-7678.571429,0.997724,0.968848,0.859918,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.9688); hit_r2_slope (R^2=0.8599)
2,7,20sdl_24.38,-66.160,2.1,10.07,53.120,25.295238,0.968848,0.997724,-43.166667,202.380952,202.380952,2.488759,-7678.571429,0.997724,0.968848,0.859918,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.9688); hit_r2_slope (R^2=0.8599)
2,7,20sdl_24.38,-66.160,2.1,15.02,53.540,25.495238,0.968848,0.997724,-43.166667,202.380952,202.380952,2.488759,-7678.571429,0.997724,0.968848,0.859918,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.9688); hit_r2_slope (R^2=0.8599)
2,7,20sdl_24.38,-66.160,2.1,20.08,53.680,25.561905,0.968848,0.997724,-43.166667,202.380952,202.380952,2.488759,-7678.571429,0.997724,0.968848,0.859918,False,False,False,False,True,True,4,0.400000,False,hit_r2_cv (R^2=0.9688); hit_r2_slope (R^2=0.8599)
2,7,20sdl_24.38,-66.180,2.1,5.01,51.950,24.738095,0.929531,0.995862,-47.214286,321.428571,321.428571,2.131580,-10119.047619,0.995862,0.929531,0.871683,False,False,False,False,True,True,5,0.400000,False,hit_r2_cv (R^2=0.9295); hit_r2_slope (R^2=0.8717)
2,7,20sdl_24.38,-66.180,2.1,10.06,55.170,26.271429,0.929531,0.995862,-47.214286,321.428571,321.428571,2.131580,-10119.047619,0.995862,0.929531,0.871683,False,False,False,False,True,True,5,0.400000,False,hit_r2_cv (R^2=0.9295); hit_r2_slope (R^2=0.8717)
2,7,20sdl_24.38,-66.180,2.1,15.02,55.810,26.576190,0.929531,0.995862,-47.214286,321.428571,321.428571,2.131580,-10119.047619,0.995862,0.929531,0.871683,False,False,False,False,True,True,5,0.400000,False,hit_r2_cv (R^2=0.9295); hit_r2_slope (R^2=0.8717)
2,7,20sdl_24.38,-66.180,2.1,20.07,55.950,26.642857,0.929531,0.995862,-47.214286,321.428571,321.428571,2.131580,-10119.047619,0.995862,0.929531,0.871683,False,False,False,False,True,True,5,0.400000,False,hit_r2_cv (R^2=0.9295); hit_r2_slope (R^2=0.8717)
2,7,20sdl_24.38,-66.180,2.1,25.02,56.010,26.671429,0.929531,0.995862,-47.214286,321.428571,321.428571,2.131580,-10119.047619,0.995862,0.929531,0.871683,False,False,False,False,True,True,5,0.400000,False,hit_r2_cv (R^2=0.9295); hit_r2_slope (R^2=0.8717)
2,7,20sdl_24.38,-66.200,2.1,5.01,53.970,25.700000,0.967458,0.997640,-51.642857,47.619048,47.619048,-0.048657,-11071.428571,0.997640,0.967458,0.887506,False,False,False,False,True,True,5,0.400000,False,hit_r2_cv (R^2=0.9675); hit_r2_slope (R^2=0.8875)
2,7,20sdl_24.38,-66.200,2.1,10.07,57.370,27.319048,0.967458,0.997640,-51.642857,47.619048,47.619048,-0.048657,-11071.428571,0.997640,0.967458,0.887506,False,False,False,False,True,True,5,0.400000,False,hit_r2_cv (R^2=0.9675); hit_r2_slope (R^2=0.8875)
2,7,20sdl_24.38,-66.200,2.1,15.02,58.130,27.680952,0.967458,0.997640,-51.642857,47.619048,47.619048,-0.048657,-11071.428571,0.997640,0.967458,0.887506,False,False,False,False,True,True,5,0.400000,False,hit_r2_cv (R^2=0.9675); hit_r2_slope (R^2=0.8875)
