# Dynamic Analysis - Mode: CALIBRATION (PARTIAL RESULTS)
# Experiment Name: calibration_20260702_142538
# Test RPMs (global fallback): [1.0]
# Timestamp: 20260702_142538
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
"# Completed cells: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# WARNING: Experiment was terminated early - these are partial results
# Viscosity prediction mode: off

"# Cell termination methods: {1: 'hit_detected', 2: 'hit_detected', 3: 'hit_detected', 4: 'hit_detected', 5: 'hit_detected', 6: 'hit_detected', 7: 'hit_detected', 8: 'hit_detected', 9: 'hit_detected', 10: 'hit_detected', 11: 'hit_detected', 12: 'hit_detected', 13: 'hit_detected', 14: 'hit_detected', 15: 'hit_detected', 16: 'hit_detected', 17: 'user_stop'}"
row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,Hit_Detected
1,2,,-66.180,1.0,3.01,6.770,6.770000,True
1,3,,-65.500,1.0,3.01,0.070,0.070000,False
1,3,,-65.520,1.0,3.01,0.140,0.140000,False
1,3,,-65.540,1.0,3.01,0.130,0.130000,False
1,3,,-65.560,1.0,3.01,0.090,0.090000,False
1,3,,-65.580,1.0,3.01,0.070,0.070000,False
1,3,,-65.600,1.0,3.00,0.020,0.020000,False
1,3,,-65.620,1.0,3.01,0.030,0.030000,False
1,3,,-65.640,1.0,3.01,0.060,0.060000,False
1,3,,-65.660,1.0,3.01,0.060,0.060000,False
1,3,,-65.680,1.0,3.01,0.130,0.130000,False
1,3,,-65.700,1.0,3.00,0.110,0.110000,False
1,3,,-65.720,1.0,3.01,0.090,0.090000,False
1,3,,-65.740,1.0,3.00,0.040,0.040000,False
1,3,,-65.760,1.0,3.01,0.010,0.010000,False
1,3,,-65.780,1.0,3.00,0.020,0.020000,False
1,3,,-65.800,1.0,3.01,0.070,0.070000,False
1,3,,-65.820,1.0,3.00,0.090,0.090000,False
1,3,,-65.840,1.0,3.01,0.150,0.150000,False
1,3,,-65.860,1.0,3.01,0.120,0.120000,False
1,3,,-65.880,1.0,3.01,0.070,0.070000,False
1,3,,-65.900,1.0,3.01,0.020,0.020000,False
1,3,,-65.920,1.0,3.01,0.030,0.030000,False
1,3,,-65.940,1.0,3.00,0.020,0.020000,False
1,3,,-65.960,1.0,3.00,0.080,0.080000,False
1,3,,-65.980,1.0,3.01,0.110,0.110000,False
1,3,,-66.000,1.0,3.00,1.560,1.560000,True
1,3,,-66.020,1.0,3.01,3.950,3.950000,True
1,3,,-66.040,1.0,3.01,6.490,6.490000,True
1,4,,-65.500,1.0,3.01,0.020,0.020000,False
1,4,,-65.520,1.0,3.01,0.040,0.040000,False
1,4,,-65.540,1.0,3.00,0.080,0.080000,False
1,4,,-65.560,1.0,3.01,0.120,0.120000,False
1,4,,-65.580,1.0,3.01,0.190,0.190000,False
1,4,,-65.600,1.0,3.00,0.160,0.160000,False
1,4,,-65.620,1.0,3.00,0.140,0.140000,False
1,4,,-65.640,1.0,3.01,0.090,0.090000,False
1,4,,-65.660,1.0,3.00,0.060,0.060000,False
1,4,,-65.680,1.0,3.01,0.070,0.070000,False
1,4,,-65.700,1.0,3.01,0.110,0.110000,False
1,4,,-65.720,1.0,3.00,0.150,0.150000,False
1,4,,-65.740,1.0,3.01,0.190,0.190000,False
1,4,,-65.760,1.0,3.00,0.140,0.140000,False
1,4,,-65.780,1.0,3.01,0.120,0.120000,False
1,4,,-65.800,1.0,3.01,0.080,0.080000,False
1,4,,-65.820,1.0,3.00,0.040,0.040000,False
1,4,,-65.840,1.0,3.01,0.070,0.070000,False
1,4,,-65.860,1.0,3.00,0.120,0.120000,False
1,4,,-65.880,1.0,3.00,0.140,0.140000,False
1,4,,-65.900,1.0,3.01,0.190,0.190000,False
1,4,,-65.920,1.0,3.00,0.150,0.150000,False
1,4,,-65.940,1.0,3.01,0.140,0.140000,False
1,4,,-65.960,1.0,3.01,0.060,0.060000,False
1,4,,-65.980,1.0,3.01,0.060,0.060000,False
1,4,,-66.000,1.0,3.01,0.090,0.090000,False
1,4,,-66.020,1.0,3.01,0.130,0.130000,False
1,4,,-66.040,1.0,3.01,0.180,0.180000,False
1,4,,-66.060,1.0,3.00,0.180,0.180000,False
1,4,,-66.080,1.0,3.01,0.150,0.150000,False
1,4,,-66.100,1.0,3.01,0.510,0.510000,True
1,4,,-66.120,1.0,3.01,4.110,4.110000,True
1,4,,-66.140,1.0,3.01,4.580,4.580000,True
1,5,,-65.500,1.0,3.01,0.060,0.060000,False
1,5,,-65.520,1.0,3.01,0.110,0.110000,False
1,5,,-65.540,1.0,3.01,0.170,0.170000,False
1,5,,-65.560,1.0,3.01,0.140,0.140000,False
1,5,,-65.580,1.0,3.01,0.110,0.110000,False
1,5,,-65.600,1.0,3.01,0.040,0.040000,False
1,5,,-65.620,1.0,3.01,0.020,0.020000,False
1,5,,-65.640,1.0,3.01,0.050,0.050000,False
1,5,,-65.660,1.0,3.01,0.100,0.100000,False
1,5,,-65.680,1.0,3.01,0.170,0.170000,False
1,5,,-65.700,1.0,3.01,0.150,0.150000,False
1,5,,-65.720,1.0,3.01,0.110,0.110000,False
1,5,,-65.740,1.0,3.01,0.080,0.080000,False
1,5,,-65.760,1.0,3.01,0.070,0.070000,False
1,5,,-65.780,1.0,3.01,0.050,0.050000,False
1,5,,-65.800,1.0,3.01,0.060,0.060000,False
1,5,,-65.820,1.0,3.01,0.120,0.120000,False
1,5,,-65.840,1.0,3.01,0.160,0.160000,False
1,5,,-65.860,1.0,3.01,0.170,0.170000,False
1,5,,-65.880,1.0,3.00,0.120,0.120000,False
1,5,,-65.900,1.0,3.01,0.080,0.080000,False
1,5,,-65.920,1.0,3.01,0.050,0.050000,False
1,5,,-65.940,1.0,3.01,0.040,0.040000,False
1,5,,-65.960,1.0,3.01,0.080,0.080000,False
1,5,,-65.980,1.0,3.00,0.110,0.110000,False
1,5,,-66.000,1.0,3.01,0.180,0.180000,False
1,5,,-66.020,1.0,3.01,3.170,3.170000,True
1,5,,-66.040,1.0,3.01,2.120,2.120000,True
1,5,,-66.060,1.0,3.01,2.900,2.900000,True
1,6,,-65.500,1.0,3.01,0.040,0.040000,False
1,6,,-65.520,1.0,3.01,0.090,0.090000,False
1,6,,-65.540,1.0,3.01,0.150,0.150000,False
1,6,,-65.560,1.0,3.01,0.190,0.190000,False
1,6,,-65.580,1.0,3.00,0.180,0.180000,False
1,6,,-65.600,1.0,3.01,0.180,0.180000,False
1,6,,-65.620,1.0,3.00,0.140,0.140000,False
1,6,,-65.640,1.0,3.01,0.100,0.100000,False
1,6,,-65.660,1.0,3.00,0.100,0.100000,False
1,6,,-65.680,1.0,3.00,0.080,0.080000,False
1,6,,-65.700,1.0,3.01,0.160,0.160000,False
1,6,,-65.720,1.0,3.01,0.200,0.200000,False
1,6,,-65.740,1.0,3.01,0.210,0.210000,False
1,6,,-65.760,1.0,3.00,0.180,0.180000,False
1,6,,-65.780,1.0,3.01,0.150,0.150000,False
1,6,,-65.800,1.0,3.01,0.090,0.090000,False
1,6,,-65.820,1.0,3.00,0.080,0.080000,False
1,6,,-65.840,1.0,3.01,0.140,0.140000,False
1,6,,-65.860,1.0,3.00,0.150,0.150000,False
1,6,,-65.880,1.0,3.01,0.190,0.190000,False
1,6,,-65.900,1.0,3.00,0.200,0.200000,False
1,6,,-65.920,1.0,3.01,0.170,0.170000,False
1,6,,-65.940,1.0,3.01,0.120,0.120000,False
1,6,,-65.960,1.0,3.01,0.090,0.090000,False
1,6,,-65.980,1.0,3.01,0.110,0.110000,False
1,6,,-66.000,1.0,3.01,0.150,0.150000,False
1,6,,-66.020,1.0,3.01,0.200,0.200000,False
1,6,,-66.040,1.0,3.01,0.220,0.220000,False
1,6,,-66.060,1.0,3.01,0.210,0.210000,False
1,6,,-66.080,1.0,3.00,0.150,0.150000,False
1,6,,-66.100,1.0,3.00,0.120,0.120000,False
1,6,,-66.120,1.0,3.01,0.090,0.090000,False
1,6,,-66.140,1.0,3.01,0.410,0.410000,True
1,6,,-66.160,1.0,3.00,4.460,4.460000,True
1,6,,-66.180,1.0,3.01,5.670,5.670000,True
2,7,,-65.500,1.0,3.01,0.040,0.040000,False
2,7,,-65.520,1.0,3.00,0.070,0.070000,False
2,7,,-65.540,1.0,3.01,0.040,0.040000,False
2,7,,-65.600,1.0,3.01,0.040,0.040000,False
2,7,,-65.620,1.0,3.01,0.100,0.100000,False
2,7,,-65.640,1.0,3.00,0.090,0.090000,False
2,7,,-65.660,1.0,3.01,0.100,0.100000,False
2,7,,-65.680,1.0,3.01,0.060,0.060000,False
2,7,,-65.700,1.0,3.01,0.000,0.000000,False
2,7,,-65.760,1.0,3.00,0.040,0.040000,False
2,7,,-65.780,1.0,3.01,0.070,0.070000,False
2,7,,-65.800,1.0,3.01,0.090,0.090000,False
2,7,,-65.820,1.0,3.00,0.090,0.090000,False
2,7,,-65.840,1.0,3.01,0.040,0.040000,False
2,7,,-65.860,1.0,3.01,0.000,0.000000,False
2,7,,-65.900,1.0,3.01,0.010,0.010000,False
2,7,,-65.920,1.0,3.01,0.050,0.050000,False
2,7,,-65.940,1.0,3.01,0.080,0.080000,False
2,7,,-65.960,1.0,3.01,0.110,0.110000,False
2,7,,-65.980,1.0,3.01,0.090,0.090000,False
2,7,,-66.000,1.0,3.01,0.020,0.020000,False
2,7,,-66.020,1.0,3.01,0.000,0.000000,False
2,7,,-66.060,1.0,3.01,0.000,0.000000,False
2,7,,-66.080,1.0,3.01,0.040,0.040000,False
2,7,,-66.100,1.0,3.01,0.080,0.080000,False
2,7,,-66.120,1.0,3.01,0.090,0.090000,False
2,7,,-66.140,1.0,3.00,0.030,0.030000,False
2,7,,-66.160,1.0,3.01,0.000,0.000000,False
2,7,,-66.200,1.0,3.01,0.000,0.000000,False
2,7,,-66.220,1.0,3.01,0.040,0.040000,False
2,7,,-66.240,1.0,3.01,0.090,0.090000,False
2,7,,-66.260,1.0,3.02,0.110,0.110000,False
2,7,,-66.280,1.0,3.01,0.090,0.090000,False
2,7,,-66.300,1.0,3.01,0.060,0.060000,False
2,7,,-66.320,1.0,3.01,0.040,0.040000,False
2,7,,-66.360,1.0,3.00,1.770,1.770000,True
2,7,,-66.380,1.0,3.00,5.030,5.030000,True
2,7,,-66.400,1.0,3.01,5.350,5.350000,True
2,8,,-65.500,1.0,3.01,0.070,0.070000,False
2,8,,-65.520,1.0,3.01,0.090,0.090000,False
2,8,,-65.540,1.0,3.00,0.050,0.050000,False
2,8,,-65.560,1.0,3.01,0.030,0.030000,False
2,8,,-65.580,1.0,3.01,0.020,0.020000,False
2,8,,-65.600,1.0,3.01,0.040,0.040000,False
2,8,,-65.620,1.0,3.01,0.080,0.080000,False
2,8,,-65.640,1.0,3.01,0.120,0.120000,False
2,8,,-65.660,1.0,3.00,0.100,0.100000,False
2,8,,-65.680,1.0,3.01,0.100,0.100000,False
2,8,,-65.700,1.0,3.01,0.020,0.020000,False
2,8,,-65.760,1.0,3.00,0.040,0.040000,False
2,8,,-65.780,1.0,3.01,0.080,0.080000,False
2,8,,-65.800,1.0,3.01,0.120,0.120000,False
2,8,,-65.820,1.0,3.01,0.090,0.090000,False
2,8,,-65.840,1.0,3.01,0.090,0.090000,False
2,8,,-65.860,1.0,3.01,0.010,0.010000,False
2,8,,-65.880,1.0,3.01,0.000,0.000000,False
2,8,,-65.900,1.0,3.01,0.010,0.010000,False
2,8,,-65.920,1.0,3.01,0.050,0.050000,False
2,8,,-65.940,1.0,3.01,0.070,0.070000,False
2,8,,-65.960,1.0,3.00,0.090,0.090000,False
2,8,,-65.980,1.0,3.01,0.070,0.070000,False
2,8,,-66.000,1.0,3.00,0.040,0.040000,False
2,8,,-66.020,1.0,3.01,0.000,0.000000,False
2,8,,-66.040,1.0,3.01,0.200,0.200000,True
2,8,,-66.060,1.0,3.01,8.380,8.380000,True
2,8,,-66.080,1.0,3.00,7.000,7.000000,True
2,9,,-65.500,1.0,3.01,0.080,0.080000,False
2,9,,-65.520,1.0,3.01,0.120,0.120000,False
2,9,,-65.540,1.0,3.01,0.060,0.060000,False
2,9,,-65.560,1.0,3.01,0.040,0.040000,False
2,9,,-65.580,1.0,3.01,0.000,0.000000,False
2,9,,-65.600,1.0,3.01,0.000,0.000000,False
2,9,,-65.620,1.0,3.01,0.060,0.060000,False
2,9,,-65.640,1.0,3.01,0.080,0.080000,False
2,9,,-65.660,1.0,3.01,0.110,0.110000,False
2,9,,-65.680,1.0,3.01,0.100,0.100000,False
2,9,,-65.700,1.0,3.01,0.070,0.070000,False
2,9,,-65.720,1.0,3.01,0.020,0.020000,False
2,9,,-65.740,1.0,3.01,0.000,0.000000,False
2,9,,-65.760,1.0,3.01,0.020,0.020000,False
2,9,,-65.780,1.0,3.01,0.090,0.090000,False
2,9,,-65.800,1.0,3.01,0.110,0.110000,False
2,9,,-65.820,1.0,3.01,0.120,0.120000,False
2,9,,-65.840,1.0,3.01,0.100,0.100000,False
2,9,,-65.860,1.0,3.00,0.040,0.040000,False
2,9,,-65.880,1.0,3.01,0.020,0.020000,False
2,9,,-65.900,1.0,3.04,0.000,0.000000,False
2,9,,-65.920,1.0,3.01,0.030,0.030000,False
2,9,,-65.940,1.0,3.01,0.080,0.080000,False
2,9,,-65.960,1.0,3.00,0.120,0.120000,False
2,9,,-65.980,1.0,3.01,0.140,0.140000,False
2,9,,-66.000,1.0,3.01,2.250,2.250000,True
2,9,,-66.020,1.0,3.01,2.350,2.350000,True
2,9,,-66.040,1.0,3.01,2.230,2.230000,True
2,10,,-65.500,1.0,3.01,0.040,0.040000,False
2,10,,-65.520,1.0,3.01,0.140,0.140000,False
2,10,,-65.540,1.0,3.01,0.160,0.160000,False
2,10,,-65.560,1.0,3.00,0.160,0.160000,False
2,10,,-65.580,1.0,3.01,0.180,0.180000,False
2,10,,-65.600,1.0,3.01,0.150,0.150000,False
2,10,,-65.620,1.0,3.01,0.110,0.110000,False
2,10,,-65.640,1.0,3.00,0.070,0.070000,False
2,10,,-65.660,1.0,3.00,0.080,0.080000,False
2,10,,-65.680,1.0,3.01,0.130,0.130000,False
2,10,,-65.700,1.0,3.01,0.150,0.150000,False
2,10,,-65.720,1.0,3.01,0.180,0.180000,False
2,10,,-65.740,1.0,3.01,0.150,0.150000,False
2,10,,-65.760,1.0,3.01,0.150,0.150000,False
2,10,,-65.780,1.0,3.01,0.080,0.080000,False
2,10,,-65.800,1.0,3.01,0.060,0.060000,False
2,10,,-65.820,1.0,3.01,0.110,0.110000,False
2,10,,-65.840,1.0,3.01,0.140,0.140000,False
2,10,,-65.860,1.0,3.01,2.510,2.510000,True
2,10,,-65.880,1.0,3.01,5.690,5.690000,True
2,10,,-65.900,1.0,3.01,4.320,4.320000,True
2,11,,-65.500,1.0,3.00,0.010,0.010000,False
2,11,,-65.520,1.0,3.01,0.000,0.000000,False
2,11,,-65.540,1.0,3.00,0.030,0.030000,False
2,11,,-65.560,1.0,3.01,0.090,0.090000,False
2,11,,-65.580,1.0,3.01,0.110,0.110000,False
2,11,,-65.600,1.0,3.01,0.160,0.160000,False
2,11,,-65.620,1.0,3.01,0.130,0.130000,False
2,11,,-65.640,1.0,3.01,0.090,0.090000,False
2,11,,-65.660,1.0,3.01,0.030,0.030000,False
2,11,,-65.680,1.0,3.01,0.020,0.020000,False
2,11,,-65.700,1.0,3.01,0.020,0.020000,False
2,11,,-65.720,1.0,3.01,0.090,0.090000,False
2,11,,-65.740,1.0,3.01,0.120,0.120000,False
2,11,,-65.760,1.0,3.01,0.140,0.140000,False
2,11,,-65.780,1.0,3.00,0.110,0.110000,False
2,11,,-65.800,1.0,3.00,0.090,0.090000,False
2,11,,-65.820,1.0,3.01,0.140,0.140000,False
2,11,,-65.840,1.0,3.00,1.530,1.530000,True
2,11,,-65.860,1.0,3.01,2.310,2.310000,True
2,11,,-65.880,1.0,3.01,4.640,4.640000,True
2,12,,-65.500,1.0,3.01,0.100,0.100000,False
2,12,,-65.520,1.0,3.01,0.120,0.120000,False
2,12,,-65.540,1.0,3.01,0.090,0.090000,False
2,12,,-65.560,1.0,3.01,0.060,0.060000,False
2,12,,-65.580,1.0,3.01,0.050,0.050000,False
2,12,,-65.600,1.0,3.01,0.040,0.040000,False
2,12,,-65.620,1.0,3.01,0.090,0.090000,False
2,12,,-65.640,1.0,3.01,0.100,0.100000,False
2,12,,-65.660,1.0,3.01,0.150,0.150000,False
2,12,,-65.680,1.0,3.00,0.140,0.140000,False
2,12,,-65.700,1.0,3.01,0.110,0.110000,False
2,12,,-65.720,1.0,3.01,0.040,0.040000,False
2,12,,-65.740,1.0,3.01,0.030,0.030000,False
2,12,,-65.760,1.0,3.01,0.050,0.050000,False
2,12,,-65.780,1.0,3.01,0.110,0.110000,False
2,12,,-65.800,1.0,3.01,0.150,0.150000,False
2,12,,-65.820,1.0,3.01,0.150,0.150000,False
2,12,,-65.840,1.0,3.01,0.120,0.120000,False
2,12,,-65.860,1.0,3.01,0.090,0.090000,False
2,12,,-65.880,1.0,3.01,0.040,0.040000,False
2,12,,-65.900,1.0,3.00,0.870,0.870000,True
2,12,,-65.920,1.0,3.01,2.310,2.310000,True
2,12,,-65.940,1.0,3.01,3.440,3.440000,True
3,13,,-64.500,1.0,3.01,0.060,0.060000,False
3,13,,-64.520,1.0,3.01,0.140,0.140000,False
3,13,,-64.540,1.0,3.01,0.120,0.120000,False
3,13,,-64.560,1.0,3.01,0.120,0.120000,False
3,13,,-64.580,1.0,3.01,0.070,0.070000,False
3,13,,-64.600,1.0,3.01,0.060,0.060000,False
3,13,,-64.620,1.0,3.03,0.040,0.040000,False
3,13,,-64.640,1.0,3.00,0.090,0.090000,False
3,13,,-64.660,1.0,3.01,0.090,0.090000,False
3,13,,-64.680,1.0,3.01,0.120,0.120000,False
3,13,,-64.700,1.0,3.01,0.090,0.090000,False
3,13,,-64.720,1.0,3.01,0.070,0.070000,False
3,13,,-64.740,1.0,3.01,0.040,0.040000,False
3,13,,-64.760,1.0,3.01,0.040,0.040000,False
3,13,,-64.780,1.0,3.01,0.090,0.090000,False
3,13,,-64.800,1.0,3.01,0.090,0.090000,False
3,13,,-64.820,1.0,3.01,0.120,0.120000,False
3,13,,-64.840,1.0,3.01,0.120,0.120000,False
3,13,,-64.860,1.0,3.01,0.110,0.110000,False
3,13,,-64.880,1.0,3.01,0.050,0.050000,False
3,13,,-64.900,1.0,3.01,0.040,0.040000,False
3,13,,-64.920,1.0,3.00,0.040,0.040000,False
3,13,,-64.940,1.0,3.01,0.090,0.090000,False
3,13,,-64.960,1.0,3.01,0.100,0.100000,False
3,13,,-64.980,1.0,3.01,0.110,0.110000,False
3,13,,-65.000,1.0,3.01,0.100,0.100000,False
3,13,,-65.020,1.0,3.01,0.070,0.070000,False
3,13,,-65.040,1.0,3.01,0.040,0.040000,False
3,13,,-65.060,1.0,3.01,0.070,0.070000,False
3,13,,-65.080,1.0,3.01,0.060,0.060000,False
3,13,,-65.100,1.0,3.01,0.090,0.090000,False
3,13,,-65.120,1.0,3.01,0.110,0.110000,False
3,13,,-65.140,1.0,3.01,0.120,0.120000,False
3,13,,-65.160,1.0,3.01,0.090,0.090000,False
3,13,,-65.180,1.0,3.01,0.090,0.090000,False
3,13,,-65.200,1.0,3.01,0.060,0.060000,False
3,13,,-65.220,1.0,3.01,0.030,0.030000,False
3,13,,-65.240,1.0,3.01,0.090,0.090000,False
3,13,,-65.260,1.0,3.00,0.000,0.000000,False
3,13,,-65.280,1.0,3.01,1.790,1.790000,True
3,13,,-65.300,1.0,3.01,3.580,3.580000,True
3,13,,-65.320,1.0,3.01,1.420,1.420000,True
3,14,,-64.500,1.0,3.00,0.010,0.010000,False
3,14,,-64.520,1.0,3.01,0.000,0.000000,False
3,14,,-64.540,1.0,3.01,0.030,0.030000,False
3,14,,-64.560,1.0,3.01,0.050,0.050000,False
3,14,,-64.580,1.0,3.01,0.070,0.070000,False
3,14,,-64.600,1.0,3.00,0.090,0.090000,False
3,14,,-64.620,1.0,3.01,0.070,0.070000,False
3,14,,-64.640,1.0,3.01,0.030,0.030000,False
3,14,,-64.660,1.0,3.00,0.020,0.020000,False
3,14,,-64.680,1.0,3.01,0.010,0.010000,False
3,14,,-64.700,1.0,3.01,0.030,0.030000,False
3,14,,-64.720,1.0,3.01,0.070,0.070000,False
3,14,,-64.740,1.0,3.01,0.120,0.120000,False
3,14,,-64.760,1.0,3.00,0.090,0.090000,False
3,14,,-64.780,1.0,3.01,0.060,0.060000,False
3,14,,-64.800,1.0,3.01,0.050,0.050000,False
3,14,,-64.820,1.0,3.01,0.000,0.000000,False
3,14,,-64.840,1.0,3.00,0.010,0.010000,False
3,14,,-64.860,1.0,3.01,0.030,0.030000,False
3,14,,-64.880,1.0,3.00,0.070,0.070000,False
3,14,,-64.900,1.0,3.02,0.090,0.090000,False
3,14,,-64.920,1.0,3.01,0.070,0.070000,False
3,14,,-64.940,1.0,3.01,0.040,0.040000,False
3,14,,-64.960,1.0,3.01,0.020,0.020000,False
3,14,,-64.980,1.0,3.01,0.010,0.010000,False
3,14,,-65.000,1.0,3.01,0.000,0.000000,False
3,14,,-65.020,1.0,3.01,0.040,0.040000,False
3,14,,-65.040,1.0,3.01,0.030,0.030000,False
3,14,,-65.060,1.0,3.01,0.080,0.080000,False
3,14,,-65.080,1.0,3.00,0.070,0.070000,False
3,14,,-65.100,1.0,3.01,0.090,0.090000,False
3,14,,-65.120,1.0,3.00,0.300,0.300000,True
3,14,,-65.140,1.0,3.01,1.710,1.710000,True
3,14,,-65.160,1.0,3.01,2.810,2.810000,True
3,15,,-64.500,1.0,3.00,0.050,0.050000,False
3,15,,-64.520,1.0,3.00,0.080,0.080000,False
3,15,,-64.540,1.0,3.01,0.120,0.120000,False
3,15,,-64.560,1.0,3.01,0.090,0.090000,False
3,15,,-64.580,1.0,3.01,0.060,0.060000,False
3,15,,-64.600,1.0,3.00,0.050,0.050000,False
3,15,,-64.620,1.0,3.01,0.050,0.050000,False
3,15,,-64.640,1.0,3.01,0.050,0.050000,False
3,15,,-64.660,1.0,3.00,0.070,0.070000,False
3,15,,-64.680,1.0,3.01,0.110,0.110000,False
3,15,,-64.700,1.0,3.01,0.110,0.110000,False
3,15,,-64.720,1.0,3.01,0.070,0.070000,False
3,15,,-64.740,1.0,3.01,0.060,0.060000,False
3,15,,-64.760,1.0,3.01,0.030,0.030000,False
3,15,,-64.780,1.0,3.01,0.050,0.050000,False
3,15,,-64.800,1.0,3.00,0.060,0.060000,False
3,15,,-64.820,1.0,3.01,0.100,0.100000,False
3,15,,-64.840,1.0,3.01,0.070,0.070000,False
3,15,,-64.860,1.0,3.01,0.070,0.070000,False
3,15,,-64.880,1.0,3.01,0.090,0.090000,False
