# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: black
# Test RPMs (global fallback): [0.8]
"# Per-cell RPM overrides: {1: [3.0, 5.0, 10.0, 15.0, 17.0, 20.0, 22.0, 25.0, 30.0, 35.0, 40.0]}"
# Timestamp: 20260916_093136
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# Characterization mode: on

# Cell termination methods: {1: 'hit_detected'}
row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,Hit_Detected
1,1,,-65.860,10.0,15.02,32.010,3.201000,False
1,1,,-65.860,15.0,15.03,43.370,2.891333,False
1,1,,-65.860,17.0,15.03,47.540,2.796471,False
1,1,,-65.860,20.0,15.03,53.520,2.676000,False
1,1,,-65.860,22.0,15.03,57.460,2.611818,False
1,1,,-65.860,25.0,15.04,63.050,2.522000,False
1,1,,-65.860,30.0,15.03,71.820,2.394000,False
1,1,,-65.860,35.0,15.03,80.120,2.289143,False
1,1,,-65.860,40.0,15.03,88.030,2.200750,False
1,1,,-65.880,3.0,25.05,12.740,4.246667,False
1,1,,-65.880,5.0,15.03,19.180,3.836000,False
1,1,,-65.880,10.0,15.04,32.820,3.282000,False
1,1,,-65.880,15.0,15.03,44.490,2.966000,False
1,1,,-65.880,17.0,15.03,48.760,2.868235,False
1,1,,-65.880,20.0,15.02,54.970,2.748500,False
1,1,,-65.880,22.0,15.03,58.960,2.680000,False
1,1,,-65.880,25.0,15.03,64.720,2.588800,False
1,1,,-65.880,30.0,15.03,73.850,2.461667,False
1,1,,-65.880,35.0,15.04,82.430,2.355143,False
1,1,,-65.880,40.0,15.02,90.520,2.263000,False
1,1,,-65.900,3.0,15.02,12.910,4.303333,False
1,1,,-65.900,5.0,15.03,19.610,3.922000,False
1,1,,-65.900,10.0,15.03,33.590,3.359000,False
1,1,,-65.900,15.0,15.02,45.580,3.038667,False
1,1,,-65.900,17.0,15.03,50.020,2.942353,False
1,1,,-65.900,20.0,15.03,56.350,2.817500,False
1,1,,-65.900,22.0,15.04,60.480,2.749091,False
1,1,,-65.900,25.0,15.04,66.400,2.656000,False
1,1,,-65.900,30.0,15.04,75.740,2.524667,False
1,1,,-65.900,35.0,15.05,84.530,2.415143,False
1,1,,-65.900,40.0,15.04,92.870,2.321750,False
1,1,,-65.920,3.0,15.04,13.270,4.423333,False
1,1,,-65.920,5.0,15.05,20.070,4.014000,False
1,1,,-65.920,10.0,15.05,34.510,3.451000,False
1,1,,-65.920,15.0,15.05,46.800,3.120000,False
1,1,,-65.920,17.0,15.05,51.390,3.022941,False
1,1,,-65.920,20.0,15.02,57.950,2.897500,False
1,1,,-65.920,22.0,15.03,62.190,2.826818,False
1,1,,-65.920,25.0,15.03,68.290,2.731600,False
1,1,,-65.920,30.0,15.02,77.830,2.594333,False
1,1,,-65.920,35.0,15.03,86.810,2.480286,False
1,1,,-65.920,40.0,15.02,95.490,2.387250,False
1,1,,-65.940,3.0,20.08,13.590,4.530000,False
1,1,,-65.940,5.0,15.02,20.560,4.112000,False
1,1,,-65.940,10.0,15.04,35.320,3.532000,False
1,1,,-65.940,15.0,15.03,47.980,3.198667,False
1,1,,-65.940,17.0,15.03,52.650,3.097059,False
1,1,,-65.940,20.0,15.02,59.430,2.971500,False
1,1,,-65.940,22.0,15.03,63.740,2.897273,False
1,1,,-65.940,25.0,15.03,69.960,2.798400,False
1,1,,-65.940,30.0,15.02,79.890,2.663000,False
1,1,,-65.940,35.0,15.03,89.170,2.547714,False
1,1,,-65.940,40.0,15.03,98.010,2.450250,False
1,1,,-65.960,3.0,15.04,13.880,4.626667,False
1,1,,-65.960,5.0,15.03,21.100,4.220000,False
1,1,,-65.960,10.0,15.03,36.210,3.621000,False
1,1,,-65.960,15.0,15.03,49.320,3.288000,False
1,1,,-65.960,17.0,15.03,54.150,3.185294,False
1,1,,-65.960,20.0,15.03,61.070,3.053500,False
1,1,,-65.960,22.0,15.03,65.610,2.982273,False
1,1,,-65.960,25.0,15.02,71.990,2.879600,False
1,1,,-65.960,30.0,15.04,82.190,2.739667,False
1,1,,-65.960,35.0,15.03,91.750,2.621429,False
1,1,,-65.980,3.0,15.02,14.220,4.740000,False
1,1,,-65.980,5.0,15.02,21.690,4.338000,False
1,1,,-65.980,10.0,15.02,37.340,3.734000,False
1,1,,-65.980,15.0,15.03,50.790,3.386000,False
1,1,,-65.980,17.0,15.04,55.820,3.283529,False
1,1,,-65.980,20.0,15.03,62.900,3.145000,False
1,1,,-65.980,22.0,15.05,67.590,3.072273,False
1,1,,-65.980,25.0,15.02,74.280,2.971200,False
1,1,,-65.980,30.0,15.03,84.770,2.825667,False
1,1,,-65.980,35.0,15.03,94.680,2.705143,False
1,1,,-66.000,3.0,15.02,14.710,4.903333,False
1,1,,-66.000,5.0,15.04,22.280,4.456000,False
1,1,,-66.000,10.0,15.03,38.340,3.834000,False
1,1,,-66.000,15.0,15.04,52.300,3.486667,False
1,1,,-66.000,17.0,15.04,57.390,3.375882,False
1,1,,-66.000,20.0,15.07,64.760,3.238000,False
1,1,,-66.000,22.0,15.04,69.490,3.158636,False
1,1,,-66.000,25.0,15.04,76.330,3.053200,False
1,1,,-66.000,30.0,15.03,87.150,2.905000,False
1,1,,-66.000,35.0,15.03,97.320,2.780571,False
1,1,,-66.020,3.0,20.09,15.090,5.030000,False
1,1,,-66.020,5.0,15.03,22.930,4.586000,False
1,1,,-66.020,10.0,15.03,39.410,3.941000,False
1,1,,-66.020,15.0,15.03,53.680,3.578667,False
1,1,,-66.020,17.0,15.05,58.920,3.465882,False
1,1,,-66.020,20.0,15.03,66.490,3.324500,False
1,1,,-66.020,22.0,15.03,71.360,3.243636,False
1,1,,-66.020,25.0,15.03,78.400,3.136000,False
1,1,,-66.020,30.0,15.03,89.500,2.983333,False
1,1,,-66.020,35.0,15.04,99.940,2.855429,False
1,1,,-66.040,3.0,25.04,15.360,5.120000,False
1,1,,-66.040,5.0,15.02,23.630,4.726000,False
1,1,,-66.040,10.0,15.01,40.660,4.066000,False
1,1,,-66.040,15.0,15.02,55.200,3.680000,False
1,1,,-66.040,17.0,15.03,60.670,3.568824,False
1,1,,-66.040,20.0,15.03,68.410,3.420500,False
1,1,,-66.040,22.0,15.03,73.540,3.342727,False
1,1,,-66.040,25.0,15.03,80.790,3.231600,False
1,1,,-66.040,30.0,15.02,92.070,3.069000,False
1,1,,-66.060,3.0,15.03,15.950,5.316667,False
1,1,,-66.060,5.0,15.02,24.260,4.852000,False
1,1,,-66.060,10.0,15.03,41.850,4.185000,False
1,1,,-66.060,15.0,15.03,56.920,3.794667,False
1,1,,-66.060,17.0,15.03,62.620,3.683529,False
1,1,,-66.060,20.0,15.03,70.630,3.531500,False
1,1,,-66.060,22.0,15.03,75.880,3.449091,False
1,1,,-66.060,25.0,15.02,83.400,3.336000,False
1,1,,-66.060,30.0,15.02,95.010,3.167000,False
1,1,,-66.080,3.0,15.03,16.380,5.460000,False
1,1,,-66.080,5.0,15.03,25.060,5.012000,False
1,1,,-66.080,10.0,15.03,43.080,4.308000,False
1,1,,-66.080,15.0,15.03,58.660,3.910667,False
1,1,,-66.080,17.0,15.03,64.450,3.791176,False
1,1,,-66.080,20.0,15.04,72.660,3.633000,False
1,1,,-66.080,22.0,15.04,78.040,3.547273,False
1,1,,-66.080,25.0,15.04,85.700,3.428000,False
1,1,,-66.080,30.0,15.04,97.750,3.258333,False
1,1,,-66.100,3.0,30.05,17.010,5.670000,False
1,1,,-66.100,5.0,15.04,25.710,5.142000,False
1,1,,-66.100,10.0,15.04,44.390,4.439000,False
1,1,,-66.100,15.0,15.04,60.260,4.017333,False
1,1,,-66.100,17.0,15.07,66.220,3.895294,False
1,1,,-66.100,20.0,15.06,74.790,3.739500,False
1,1,,-66.100,22.0,15.03,80.250,3.647727,False
1,1,,-66.100,25.0,15.03,88.100,3.524000,False
1,1,,-66.120,3.0,15.04,17.470,5.823333,False
1,1,,-66.120,5.0,15.02,26.740,5.348000,False
1,1,,-66.120,10.0,15.03,45.910,4.591000,False
1,1,,-66.120,15.0,15.04,62.480,4.165333,False
1,1,,-66.120,17.0,15.03,68.630,4.037059,False
1,1,,-66.120,20.0,15.04,77.410,3.870500,False
1,1,,-66.120,22.0,15.02,83.130,3.778636,False
1,1,,-66.120,25.0,15.04,91.320,3.652800,False
1,1,,-66.140,3.0,25.06,18.180,6.060000,False
1,1,,-66.140,5.0,15.03,27.620,5.524000,False
1,1,,-66.140,10.0,15.05,47.370,4.737000,False
1,1,,-66.140,15.0,15.06,64.320,4.288000,False
1,1,,-66.140,17.0,15.04,70.670,4.157059,False
1,1,,-66.140,20.0,15.05,79.850,3.992500,False
1,1,,-66.140,22.0,15.04,85.560,3.889091,False
1,1,,-66.140,25.0,15.03,93.950,3.758000,False
1,1,,-66.160,3.0,15.03,18.620,6.206667,False
1,1,,-66.160,5.0,15.03,28.560,5.712000,False
1,1,,-66.160,10.0,15.02,49.010,4.901000,False
1,1,,-66.160,15.0,15.02,66.530,4.435333,False
1,1,,-66.160,17.0,15.03,73.110,4.300588,False
1,1,,-66.160,20.0,15.03,82.280,4.114000,False
1,1,,-66.160,22.0,15.04,88.440,4.020000,False
1,1,,-66.160,25.0,15.03,97.100,3.884000,False
1,1,,-66.180,3.0,25.04,19.520,6.506667,False
1,1,,-66.180,5.0,15.05,29.600,5.920000,False
1,1,,-66.180,10.0,15.09,50.580,5.058000,False
1,1,,-66.180,15.0,15.05,68.690,4.579333,False
1,1,,-66.180,17.0,15.06,75.470,4.439412,False
1,1,,-66.180,20.0,15.05,85.060,4.253000,False
1,1,,-66.180,22.0,15.05,91.260,4.148182,False
1,1,,-66.200,3.0,30.04,20.470,6.823333,False
1,1,,-66.200,5.0,15.04,30.910,6.182000,False
1,1,,-66.200,10.0,15.04,52.780,5.278000,True
1,1,,-66.200,15.0,15.02,71.530,4.768667,False
1,1,,-66.200,17.0,15.02,78.630,4.625294,False
1,1,,-66.200,20.0,15.02,88.790,4.439500,True
1,1,,-66.200,22.0,15.02,95.180,4.326364,False
1,1,,-66.220,3.0,15.02,21.110,7.036667,False
1,1,,-66.220,5.0,15.03,32.010,6.402000,False
1,1,,-66.220,10.0,15.04,54.380,5.438000,False
1,1,,-66.220,15.0,15.05,74.090,4.939333,False
1,1,,-66.220,17.0,15.02,81.340,4.784706,False
1,1,,-66.220,20.0,15.03,91.780,4.589000,False
1,1,,-66.220,22.0,15.03,98.320,4.469091,False
1,1,,-66.240,3.0,55.02,22.960,7.653333,True
1,1,,-66.240,5.0,55.07,34.400,6.880000,True
1,1,,-66.240,10.0,25.04,58.260,5.826000,True
1,1,,-66.240,15.0,55.07,77.820,5.188000,True
1,1,,-66.240,17.0,55.01,88.160,5.185882,True
1,1,,-66.240,20.0,55.00,97.390,4.869500,True
1,1,,-66.260,3.0,55.07,28.060,9.353333,True
1,1,,-66.260,5.0,55.07,37.990,7.598000,True
1,1,,-66.260,10.0,55.08,60.680,6.068000,True
1,1,,-66.260,15.0,55.07,81.370,5.424667,False
1,1,,-66.260,17.0,55.07,92.030,5.413529,True
1,1,,-66.280,3.0,55.08,28.760,9.586667,True
1,1,,-66.280,5.0,55.07,40.830,8.166000,True
1,1,,-66.280,10.0,15.02,62.680,6.268000,False
1,1,,-66.280,15.0,40.01,83.890,5.592667,True
1,1,,-66.280,17.0,55.06,94.930,5.584118,True
